Order_ID,Units_Sold,MRP,Discount_Applied,Revenue,Profit,Region_Delhi,Region_Hyd,Region_Hyderabad,Region_Kolkata,Region_Mumbai,Region_Pune,Region_bengaluru,Region_hyderbad,Product_Line_Lifestyle,Product_Line_Running,Product_Line_Soccer,Product_Line_Training,Gender_Category_Men,Gender_Category_Women,Sales_Channel_Retail,Profit_Margin
3336,,4334.53,,0.0,2759.16,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,inf
3337,4.0,,,0.0,2915.13,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,inf
3338,,,1.24,0.0,3011.73,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,inf
3339,,6656.01,,0.0,2014.52,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,inf
3340,3.0,3248.74,,0.0,2551.47,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,inf
3341,3.0,8387.99,,0.0,1693.41,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,inf
2037,4.0,,1.23,0.0,3651.05,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,inf
3343,3.0,9405.77,,0.0,1688.78,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,inf
3344,,8217.37,1.06,0.0,303.77,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,inf
2048,,,,0.0,1635.47,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,inf
3346,4.0,,0.15,0.0,3392.46,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,inf
3347,,4389.44,,0.0,1546.55,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,inf
3348,,2114.86,,0.0,2636.76,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,inf
3349,0.0,8180.92,1.25,0.0,-481.2,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,-inf
3350,,,0.48,0.0,2199.43,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,inf
3351,,5319.24,0.48,0.0,-382.32,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,-inf
3352,,6622.41,0.23,0.0,1437.43,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,inf
2028,4.0,2824.55,,0.0,1123.78,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,inf
3354,,,0.4,0.0,-987.6,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,-inf
3355,0.0,7781.4,1.14,0.0,1815.96,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,inf
3356,4.0,,,0.0,724.11,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,inf
3357,4.0,6206.45,0.5,12412.9,678.42,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.465443208275262
3358,,,0.43,0.0,2019.56,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,inf
3359,,9362.81,1.16,0.0,2963.03,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,inf
3360,4.0,,0.06,0.0,304.12,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,inf
3361,0.0,,,0.0,3007.91,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,inf
3362,,,,0.0,2730.12,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,inf
3363,3.0,,0.6,0.0,39.86,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,inf
3364,,,0.24,0.0,-371.86,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-inf
3365,,,0.95,0.0,-445.03,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,-inf
3366,,,,0.0,2762.68,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,inf
2029,,6548.87,0.2,0.0,3640.6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,inf
3368,,,,0.0,2027.47,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,inf
3369,,5103.34,0.05,0.0,1247.02,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,inf
3370,,3328.45,,0.0,-1137.54,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,-inf
3371,1.0,2636.01,,0.0,2255.43,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,inf
3372,,,0.77,0.0,-1088.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-inf
3373,,,0.76,0.0,1069.43,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,inf
3374,4.0,4500.96,,0.0,1905.25,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,inf
3375,0.0,2134.23,,0.0,1647.39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,inf
3376,,,,0.0,1286.64,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,inf
3377,0.0,,0.38,0.0,1295.93,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,inf
3378,1.0,3642.74,,0.0,2416.87,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,inf
3379,2.0,5000.49,0.86,1400.14,3000.14,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,214.27428685702856
3380,2.0,2557.29,,0.0,3463.32,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,inf
3381,1.0,,,0.0,2718.47,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,inf
3382,2.0,9187.23,,0.0,1710.15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,inf
3383,,,,0.0,3793.87,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,inf
3384,,,0.27,0.0,144.65,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,inf
3385,,9019.91,,0.0,-643.93,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,-inf
3386,,9212.82,1.09,0.0,3827.83,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,inf
3387,4.0,,1.07,0.0,2821.58,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,inf
3388,,4042.33,,0.0,1915.52,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,inf
3389,3.0,9764.91,,0.0,3491.49,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,inf
2044,3.0,2068.95,0.81,1179.3,-182.98,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-15.515984058339694
3391,2.0,,,0.0,1628.31,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,inf
3392,-1.0,,,0.0,-433.47,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-inf
3393,,,0.68,0.0,1329.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,inf
3394,1.0,,,0.0,2396.11,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,inf
3395,3.0,,,0.0,3069.77,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,inf
3396,,6325.01,,0.0,-1047.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-inf
3397,,9972.81,,0.0,3478.84,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,inf
3398,2.0,2082.49,,0.0,415.57,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,inf
3399,,4507.45,,0.0,-1021.01,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-inf
3400,,,0.23,0.0,703.25,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,inf
3401,,,,0.0,3834.84,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,inf
3402,,9706.84,0.03,0.0,-229.84,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,-inf
3403,,,,0.0,-200.19,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,-inf
3404,,,,0.0,1505.06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,inf
3405,0.0,9986.17,1.04,0.0,1861.72,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,inf
3406,,,1.06,0.0,3314.92,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,inf
3407,0.0,5704.39,1.11,0.0,-4.1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,-inf
3408,,,,0.0,1675.58,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,inf
3409,1.0,6312.01,0.3,4418.41,-1106.07,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-25.03321330523876
3410,0.0,,,0.0,2396.55,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,inf
3411,0.0,,,0.0,-970.59,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,-inf
3412,,6983.68,,0.0,2789.29,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,inf
3413,2.0,,,0.0,2752.65,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,inf
3414,4.0,9996.22,,0.0,520.63,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,inf
3415,-1.0,6165.08,,0.0,-426.97,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-inf
3416,,8954.59,0.33,0.0,-819.45,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,-inf
3417,,5700.61,,0.0,-409.81,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-inf
3418,1.0,,1.24,0.0,639.28,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,inf
3419,4.0,,0.92,0.0,-1180.16,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-inf
3420,1.0,3395.24,,0.0,1266.29,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,inf
3421,,,,0.0,-242.44,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-inf
3422,,3197.01,,0.0,2432.76,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,inf
3423,2.0,,,0.0,106.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,inf
3424,,7007.84,0.32,0.0,1955.19,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,inf
3425,-1.0,2276.09,,0.0,2342.64,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,inf
3426,,8124.38,1.16,0.0,3119.24,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,inf
3427,1.0,,,0.0,2741.85,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,inf
3428,1.0,2825.86,0.23,2175.91,625.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,28.737401822685683
3429,0.0,,,0.0,-77.97,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,-inf
3430,,7036.03,,0.0,-890.2,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,-inf
3431,-1.0,,0.96,0.0,3816.31,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,inf
3432,,,,0.0,-640.44,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-inf
2028,0.0,,0.95,0.0,2511.65,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,inf
3434,,8741.65,,0.0,570.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,inf
3435,4.0,,,0.0,2936.54,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,inf
3436,,,,0.0,2107.65,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,inf
3437,,,,0.0,-113.52,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-inf
3438,3.0,,0.18,0.0,1669.74,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,inf
2043,,5395.6,0.06,0.0,2992.96,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,inf
3440,3.0,,,0.0,-510.72,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,-inf
3441,2.0,9313.98,,0.0,3301.27,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,inf
3442,4.0,,,0.0,3129.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,inf
3443,,2989.01,,0.0,3549.06,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,inf
3444,,,,0.0,-382.31,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-inf
3445,-1.0,4693.81,,0.0,3658.04,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,inf
3446,,,,0.0,1680.5,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,inf
3447,,,,0.0,1860.15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,inf
2038,,7609.9,0.05,0.0,788.86,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,inf
3449,0.0,,0.25,0.0,1586.59,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,inf
3450,3.0,,,0.0,904.82,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,inf
3451,,,,0.0,720.76,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,inf
3452,,,,0.0,1239.11,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,inf
3453,0.0,2033.28,,0.0,2003.05,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,inf
3454,2.0,,,0.0,2313.95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,inf
3455,,5947.51,,0.0,1352.56,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,inf
3456,-1.0,3011.32,,0.0,2531.22,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,inf
3457,,,0.81,0.0,3777.72,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,inf
3458,,,0.83,0.0,257.87,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,inf
3459,,6100.23,,0.0,2745.91,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,inf
3460,0.0,5403.67,,0.0,1372.6,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,inf
2004,1.0,,,0.0,2588.88,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,inf
3462,3.0,2610.98,,0.0,274.97,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,inf
3463,1.0,,,0.0,1853.7,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,inf
3464,0.0,3362.64,,0.0,1587.01,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,inf
3465,2.0,,,0.0,1698.7,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,inf
3466,2.0,6498.22,0.5,6498.22,-360.53,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,-5.548134719969468
3467,2.0,,,0.0,1472.83,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,inf
3468,4.0,9577.99,0.93,2681.84,-259.93,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,-9.692226232735733
3469,1.0,4590.24,,0.0,3792.66,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,inf
3470,,,,0.0,284.96,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,inf
3471,0.0,5637.46,,0.0,-364.01,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,-inf
3472,,,,0.0,1750.67,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,inf
3473,4.0,3551.05,,0.0,63.47,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,inf
3474,2.0,6506.07,,0.0,3969.54,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,inf
3475,1.0,2120.44,,0.0,2996.47,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,inf
3476,,3891.22,0.37,0.0,1881.61,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,inf
3477,2.0,4135.26,,0.0,1691.28,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,inf
3478,,,,0.0,2192.68,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,inf
3479,4.0,,,0.0,1909.78,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,inf
3480,4.0,2917.45,,0.0,2872.75,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,inf
3481,4.0,,,0.0,2564.61,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,inf
3482,,,,0.0,1660.47,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,inf
3483,4.0,4733.92,,0.0,738.19,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,inf
3484,,2638.44,,0.0,1395.41,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,inf
3485,2.0,,,0.0,1722.38,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,inf
3486,4.0,,,0.0,1451.77,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,inf
3487,,3240.99,0.42,0.0,2927.35,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,inf
3488,4.0,,,0.0,86.25,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,inf
3489,2.0,,,0.0,1734.72,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,inf
3490,0.0,,0.98,0.0,1591.77,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,inf
3491,,,0.39,0.0,-473.94,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,-inf
2018,,,,0.0,-777.58,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,-inf
3493,,9446.34,1.09,0.0,568.71,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,inf
3494,,,0.87,0.0,3566.05,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,inf
3495,-1.0,,,0.0,3572.8,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,inf
3496,3.0,,0.77,0.0,-786.91,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,-inf
3497,2.0,8688.92,,0.0,1878.22,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,inf
3498,0.0,8797.69,,0.0,-910.3,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,-inf
3499,,5864.29,,0.0,357.03,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,inf
3500,,5471.81,0.56,0.0,361.86,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,inf
3501,-1.0,,1.13,0.0,2016.85,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,inf
3502,,6418.29,0.89,0.0,3665.75,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,inf
3503,,6992.17,,0.0,-1048.24,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,-inf
3504,,9075.41,0.03,0.0,3035.95,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,inf
2020,,7126.64,0.89,0.0,535.13,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,inf
3506,0.0,9701.91,0.51,0.0,2393.61,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,inf
3507,,,0.05,0.0,11.97,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,inf
3508,,,,0.0,3466.92,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,inf
3509,,2066.04,,0.0,2278.11,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,inf
3510,,,,0.0,3445.21,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,inf
3511,,3248.17,0.06,0.0,877.12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,inf
3512,4.0,,0.96,0.0,2516.79,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,inf
3513,0.0,6145.98,,0.0,2625.95,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,inf
3514,,6546.46,,0.0,2804.16,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,inf
3515,,2604.11,0.9,0.0,699.6,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,inf
3516,,7495.24,0.42,0.0,3844.73,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,inf
3517,,9962.36,,0.0,2661.74,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,inf
3518,,,,0.0,3047.69,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,inf
3519,,,,0.0,3491.18,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,inf
3520,2.0,2080.85,1.24,998.81,-776.21,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,-77.71347904005768
3521,,8565.24,,0.0,3721.9,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,inf
2002,,9041.15,0.44,0.0,1597.12,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,inf
3523,,7061.5,1.04,0.0,825.03,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,inf
3524,,,,0.0,1646.1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,inf
3525,,7170.91,,0.0,3030.5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,inf
2030,,,,0.0,2272.16,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,inf
3527,3.0,,,0.0,-257.35,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,-inf
3528,,3742.67,,0.0,2662.77,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,inf
3529,1.0,,0.2,0.0,1448.77,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,inf
3530,0.0,3034.73,,0.0,2458.14,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,inf
3531,,9015.65,0.07,0.0,1932.99,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,inf
3532,,9244.96,0.47,0.0,-955.19,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,-inf
3533,,,,0.0,451.71,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,inf
3534,3.0,3280.57,0.62,3739.85,427.76,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11.437891894059922
3535,,6302.89,0.82,0.0,169.86,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,inf
3536,,3929.3,,0.0,3934.31,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,inf
3537,2.0,5464.07,1.01,109.28,3170.78,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,2901.519033674964
3538,0.0,,,0.0,2787.81,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,inf
3539,3.0,7706.3,1.15,3467.83,2366.58,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,68.24382971483608
3540,-1.0,9564.4,,0.0,1850.13,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,inf
3541,-1.0,3644.5,,0.0,2011.76,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,inf
3542,,7199.03,0.61,0.0,1826.07,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,inf
3543,2.0,,,0.0,2712.79,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,inf
3544,,3923.39,,0.0,-684.88,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,-inf
3545,3.0,,,0.0,2239.86,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,inf
3546,,,,0.0,945.11,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,inf
3547,4.0,,,0.0,2157.74,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,inf
3548,3.0,,,0.0,3366.32,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,inf
3549,0.0,4493.02,0.81,0.0,14.79,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,inf
3550,,8645.09,,0.0,3289.86,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,inf
3551,,9948.15,1.12,0.0,-259.16,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,-inf
3552,4.0,,,0.0,762.95,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,inf
3553,2.0,5216.27,,0.0,-720.87,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,-inf
3554,,,,0.0,2052.71,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,inf
3555,2.0,,,0.0,-1069.25,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,-inf
3556,4.0,,,0.0,-843.61,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,-inf
3557,1.0,,0.66,0.0,-884.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-inf
3558,4.0,4045.21,,0.0,-113.44,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,-inf
3559,,,,0.0,-787.01,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-inf
3560,,,0.13,0.0,3662.98,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,inf
3561,,,,0.0,1062.39,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,inf
3562,1.0,,,0.0,1904.66,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,inf
3563,,2470.43,,0.0,233.05,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,inf
3564,,,,0.0,2685.43,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,inf
3565,,,0.55,0.0,3851.81,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,inf
3566,,,,0.0,2315.64,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,inf
3567,2.0,,0.56,0.0,1353.32,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,inf
3568,0.0,6099.8,1.2,0.0,1494.24,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,inf
3569,,9203.0,,0.0,1797.66,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,inf
3570,,9713.73,,0.0,1914.18,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,inf
3571,,7596.71,,0.0,166.47,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,inf
3572,,,,0.0,3729.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,inf
3573,1.0,6830.98,0.39,4166.9,-175.76,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,-4.21800379178766
3574,0.0,,0.96,0.0,2589.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,inf
3575,0.0,5716.18,1.1,0.0,3271.27,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,inf
3576,2.0,3533.18,,0.0,-586.23,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,-inf
3577,0.0,,,0.0,102.77,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,inf
3578,4.0,6348.19,,0.0,1939.74,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,inf
3579,0.0,9995.55,,0.0,1962.41,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,inf
3580,,2992.37,,0.0,677.35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,inf
3581,4.0,,,0.0,2178.05,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,inf
3582,,2117.04,,0.0,806.52,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,inf
3583,,3153.32,0.02,0.0,204.06,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,inf
3584,,3500.16,,0.0,-258.05,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-inf
3585,,,0.52,0.0,1263.91,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,inf
3586,,,,0.0,3579.64,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,inf
3587,,,,0.0,-1182.04,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,-inf
3588,,7808.46,,0.0,3190.87,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,inf
3589,,,,0.0,-247.69,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,-inf
2025,,5245.87,,0.0,-1193.87,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,-inf
3591,,3718.65,1.1,0.0,2210.66,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,inf
3592,,8609.05,,0.0,1289.77,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,inf
3593,,6452.43,,0.0,-1012.43,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-inf
3594,-1.0,9694.85,0.98,193.9,1562.86,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,806.0134089736977
3595,,6890.68,,0.0,3385.84,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,inf
