ID Cliente,País,Quantidade,Valor,Lucro
12641.0,Sweden,72,1859.0,1787.0
,United Kingdom,22,0.0,-22.0
17230.0,United Kingdom,30,285.0,255.0
15426.0,United Kingdom,-1,-495.0,-494.0
14088.0,United Kingdom,1330,59139.0,57809.0
14057.0,United Kingdom,12,450.0,438.0
14607.0,United Kingdom,472,10480.0,10008.0
14769.0,United Kingdom,189,34701.0,34512.0
,United Kingdom,3,1415.0,1412.0
,United Kingdom,-9,0.0,9.0
,United Kingdom,-47,0.0,47.0
16745.0,United Kingdom,569,46177.0,45608.0
13658.0,United Kingdom,427,100927.0,100500.0
13090.0,United Kingdom,-39,-3315.0,-3276.0
,United Kingdom,30,20708.0,20678.0
15802.0,United Kingdom,1,45142.0,45141.0
15306.0,United Kingdom,278,34462.0,34184.0
14367.0,United Kingdom,138,3734.0,3596.0
12681.0,France,-2,-119.0,-117.0
16592.0,United Kingdom,225,44098.0,43873.0
14543.0,United Kingdom,-5,-3205.0,-3200.0
,United Kingdom,36,0.0,-36.0
14870.0,United Kingdom,119,32725.0,32606.0
16628.0,United Kingdom,234,41063.0,40829.0
,United Kingdom,4,706.0,702.0
14625.0,United Kingdom,80,3141.0,3061.0
16717.0,United Kingdom,-6,-291.0,-285.0
15498.0,United Kingdom,190,3444.0,3254.0
13148.0,United Kingdom,-8,-5363.0,-5355.0
12569.0,Germany,31,9675.0,9644.0
16210.0,United Kingdom,586,18663.0,18077.0
15384.0,United Kingdom,248,30357.0,30109.0
14232.0,United Kingdom,241,31079.0,30838.0
15730.0,United Kingdom,200,34366.0,34166.0
14189.0,United Kingdom,236,32146.0,31910.0
17220.0,United Kingdom,253,32573.0,32320.0
12613.0,Germany,-48,-1254.0,-1206.0
16711.0,United Kingdom,68,3846.0,3778.0
17498.0,United Kingdom,394,27222.0,26828.0
16652.0,United Kingdom,1158,21593.0,20435.0
16156.0,United Kingdom,214,34992.0,34778.0
,United Kingdom,-31,0.0,31.0
18232.0,United Kingdom,-3,-105.0,-102.0
15630.0,United Kingdom,520,78949.0,78429.0
15601.0,United Kingdom,128,23156.0,23028.0
17173.0,United Kingdom,108,32496.0,32388.0
17219.0,United Kingdom,89,11423.0,11334.0
,United Kingdom,14,237.0,223.0
16553.0,United Kingdom,408,54744.0,54336.0
13418.0,United Kingdom,40,720.0,680.0
15881.0,United Kingdom,48,408.0,360.0
12567.0,France,216,28634.0,28418.0
14820.0,United Kingdom,58,10242.0,10184.0
17744.0,United Kingdom,574,30306.0,29732.0
17433.0,United Kingdom,185,30316.0,30131.0
13941.0,United Kingdom,586,125366.0,124780.0
16356.0,United Kingdom,44,1020.0,976.0
16265.0,United Kingdom,90,18898.0,18808.0
16983.0,United Kingdom,356,43304.0,42948.0
15673.0,United Kingdom,450,77663.0,77213.0
13102.0,United Kingdom,80,1992.0,1912.0
14105.0,United Kingdom,-2,-59.0,-57.0
14732.0,United Kingdom,58,2031.0,1973.0
,United Kingdom,3,0.0,-3.0
18118.0,United Kingdom,94,15957.0,15863.0
16728.0,United Kingdom,356,50467.0,50111.0
14470.0,United Kingdom,55,16355.0,16300.0
15039.0,United Kingdom,160,37578.0,37418.0
17091.0,United Kingdom,346,58584.0,58238.0
16225.0,United Kingdom,42,14268.0,14226.0
15674.0,United Kingdom,-198,-35512.0,-35314.0
13629.0,United Kingdom,300,5370.0,5070.0
14162.0,United Kingdom,32,11168.0,11136.0
15311.0,United Kingdom,579,93554.0,92975.0
16818.0,United Kingdom,58,12776.0,12718.0
15624.0,United Kingdom,22,681.0,659.0
17613.0,United Kingdom,237,37187.0,36950.0
16809.0,United Kingdom,87,14968.0,14881.0
16083.0,United Kingdom,384,33798.0,33414.0
15544.0,United Kingdom,414,31802.0,31388.0
17965.0,United Kingdom,14,3735.0,3721.0
17562.0,United Kingdom,46,1038.0,992.0
13297.0,United Kingdom,124,32352.0,32228.0
,United Kingdom,1,0.0,-1.0
17639.0,United Kingdom,49,1085.0,1036.0
17511.0,United Kingdom,2945,444688.0,441743.0
13033.0,United Kingdom,83,19055.0,18972.0
12981.0,United Kingdom,108,18504.0,18396.0
,United Kingdom,635,331012.0,330377.0
14113.0,United Kingdom,102,4335.0,4233.0
14963.0,United Kingdom,167,2942.0,2775.0
15187.0,United Kingdom,-6,-765.0,-759.0
16570.0,United Kingdom,361,70963.0,70602.0
13268.0,United Kingdom,447,29632.0,29185.0
15312.0,United Kingdom,163,31816.0,31653.0
16621.0,United Kingdom,115,20407.0,20292.0
13520.0,Switzerland,-4,-166.0,-162.0
14229.0,United Kingdom,-19,-9165.0,-9146.0
15089.0,United Kingdom,22,997.0,975.0
17841.0,United Kingdom,-8,-446.0,-438.0
13126.0,United Kingdom,12,198.0,186.0
17373.0,United Kingdom,111,14205.0,14094.0
18269.0,United Kingdom,76,1686.0,1610.0
18204.0,United Kingdom,520,81789.0,81269.0
13148.0,United Kingdom,178,3094.0,2916.0
13138.0,United Kingdom,106,19844.0,19738.0
15764.0,United Kingdom,-3,-1485.0,-1482.0
,United Kingdom,256,216451.0,216195.0
14790.0,United Kingdom,136,15216.0,15080.0
12621.0,Germany,245,4951.0,4706.0
,United Kingdom,600,273938.0,273338.0
17348.0,United Kingdom,160,11157.0,10997.0
17949.0,United Kingdom,96,8160.0,8064.0
17001.0,United Kingdom,158,3135.0,2977.0
14110.0,United Kingdom,32,416.0,384.0
12600.0,Germany,-1,-180.0,-179.0
,United Kingdom,31,4822.0,4791.0
17752.0,United Kingdom,192,8064.0,7872.0
17841.0,United Kingdom,99,27902.0,27803.0
13722.0,United Kingdom,351,73806.0,73455.0
16721.0,United Kingdom,172,29247.0,29075.0
13663.0,United Kingdom,91,18947.0,18856.0
18102.0,United Kingdom,144,27648.0,27504.0
13577.0,United Kingdom,194,4938.0,4744.0
16825.0,United Kingdom,358,3187.0,2829.0
12621.0,Germany,227,46461.0,46234.0
18168.0,United Kingdom,127,21883.0,21756.0
16556.0,United Kingdom,167,31807.0,31640.0
,United Kingdom,-2,-33839.0,-33837.0
16150.0,United Kingdom,109,30449.0,30340.0
17841.0,United Kingdom,152,28982.0,28830.0
14111.0,United Kingdom,256,39735.0,39479.0
,United Kingdom,508,142991.0,142483.0
12839.0,United Kingdom,167,33484.0,33317.0
12451.0,Switzerland,-120,-1020.0,-900.0
14543.0,United Kingdom,78,35254.0,35176.0
14229.0,United Kingdom,77,12597.0,12520.0
15382.0,United Kingdom,48,264.0,216.0
13089.0,United Kingdom,370,71206.0,70836.0
,United Kingdom,-70,0.0,70.0
15547.0,United Kingdom,559,76737.0,76178.0
17521.0,United Kingdom,186,22546.0,22360.0
14258.0,United Kingdom,1284,7186.0,5902.0
13240.0,United Kingdom,131,22407.0,22276.0
14156.0,EIRE,414,77394.0,76980.0
15274.0,United Kingdom,377,38399.0,38022.0
18172.0,United Kingdom,394,64902.0,64508.0
14582.0,United Kingdom,73,11411.0,11338.0
,United Kingdom,3,0.0,-3.0
15502.0,United Kingdom,-2,-309.0,-307.0
14201.0,United Kingdom,28,4684.0,4656.0
14849.0,United Kingdom,24,1008.0,984.0
14101.0,United Kingdom,1090,109243.0,108153.0
,United Kingdom,219,107113.0,106894.0
16206.0,United Kingdom,83,1613.0,1530.0
13001.0,United Kingdom,447,80545.0,80098.0
15277.0,United Kingdom,205,2559.0,2354.0
15117.0,United Kingdom,415,36333.0,35918.0
13136.0,United Kingdom,360,9214.0,8854.0
12921.0,United Kingdom,-1,-425.0,-424.0
12691.0,France,97,1764.0,1667.0
13098.0,United Kingdom,358,86562.0,86204.0
12748.0,United Kingdom,1,0.0,-1.0
14911.0,EIRE,235,54501.0,54266.0
,United Kingdom,-70,0.0,70.0
17841.0,United Kingdom,357,77522.0,77165.0
13798.0,United Kingdom,206,32042.0,31836.0
17706.0,United Kingdom,202,41102.0,40900.0
12971.0,United Kingdom,101,9763.0,9662.0
16989.0,United Kingdom,40,660.0,620.0
16764.0,United Kingdom,75,19224.0,19149.0
13826.0,United Kingdom,-2,-1485.0,-1483.0
18102.0,United Kingdom,600,27480.0,26880.0
17883.0,United Kingdom,48,11935.0,11887.0
12347.0,Iceland,676,129432.0,128756.0
17667.0,United Kingdom,483,92805.0,92322.0
13267.0,United Kingdom,132,3184.0,3052.0
14334.0,United Kingdom,318,35242.0,34924.0
15587.0,United Kingdom,120,34488.0,34368.0
14060.0,United Kingdom,118,18958.0,18840.0
,United Kingdom,-106,0.0,106.0
13924.0,United Kingdom,-7,-2355.0,-2348.0
14367.0,United Kingdom,280,78579.0,78299.0
13262.0,United Kingdom,125,20029.0,19904.0
12971.0,United Kingdom,118,609.0,491.0
15157.0,United Kingdom,1078,108546.0,107468.0
14217.0,United Kingdom,25,9387.0,9362.0
14071.0,United Kingdom,12,2942.0,2930.0
13588.0,United Kingdom,-13,-629.0,-616.0
16010.0,United Kingdom,103,17865.0,17762.0
16945.0,United Kingdom,94,1826.0,1732.0
16794.0,United Kingdom,-2,-85.0,-83.0
13524.0,United Kingdom,100,1592.0,1492.0
17343.0,United Kingdom,56,19364.0,19308.0
14907.0,United Kingdom,234,61807.0,61573.0
15625.0,United Kingdom,-2,-33.0,-31.0
14911.0,EIRE,287,46558.0,46271.0
,United Kingdom,2,164.0,162.0
18102.0,United Kingdom,48,38976.0,38928.0
13798.0,United Kingdom,2420,376266.0,373846.0
15159.0,United Kingdom,810,90846.0,90036.0
17404.0,Sweden,-40,-2380.0,-2340.0
16735.0,United Kingdom,304,43756.0,43452.0
,United Kingdom,12,0.0,-12.0
13722.0,United Kingdom,-1,-625.0,-624.0
12569.0,Germany,40,9225.0,9185.0
16767.0,United Kingdom,537,4182.0,3645.0
16701.0,United Kingdom,-8,-2615.0,-2607.0
15406.0,United Kingdom,-3,-1785.0,-1782.0
13811.0,Germany,38,3330.0,3292.0
13725.0,United Kingdom,98,1473.0,1375.0
,United Kingdom,-100,0.0,100.0
17979.0,United Kingdom,-2,-199.0,-197.0
17237.0,United Kingdom,79,2436.0,2357.0
12710.0,Germany,386,71896.0,71510.0
15774.0,United Kingdom,87,2708.0,2621.0
16499.0,United Kingdom,68,2181.0,2113.0
16523.0,United Kingdom,160,2390.0,2230.0
17320.0,United Kingdom,168,29052.0,28884.0
13344.0,United Kingdom,114,32208.0,32094.0
16567.0,United Kingdom,520,30804.0,30284.0
17738.0,United Kingdom,89,20595.0,20506.0
17809.0,United Kingdom,72,900.0,828.0
13875.0,United Kingdom,311,36199.0,35888.0
18144.0,United Kingdom,24,1344.0,1320.0
14075.0,United Kingdom,202,31678.0,31476.0
17965.0,United Kingdom,245,36156.0,35911.0
16992.0,United Kingdom,128,24955.0,24827.0
13735.0,United Kingdom,-24,-540.0,-516.0
,United Kingdom,-130,0.0,130.0
16211.0,United Kingdom,-1,-425.0,-424.0
12971.0,United Kingdom,50,3898.0,3848.0
16764.0,United Kingdom,108,22243.0,22135.0
15953.0,United Kingdom,72,17192.0,17120.0
14156.0,EIRE,668,72824.0,72156.0
,United Kingdom,-16,0.0,16.0
17768.0,United Kingdom,125,41133.0,41008.0
16387.0,United Kingdom,44,9436.0,9392.0
15906.0,United Kingdom,15,2411.0,2396.0
13118.0,United Kingdom,-9,-1341.0,-1332.0
12599.0,France,141,1514.0,1373.0
15950.0,United Kingdom,310,66256.0,65946.0
14709.0,United Kingdom,282,5469.0,5187.0
16133.0,United Kingdom,626,30922.0,30296.0
,United Kingdom,-1,0.0,1.0
,United Kingdom,-1,0.0,1.0
12731.0,France,566,250374.0,249808.0
12528.0,Germany,77,27813.0,27736.0
17677.0,United Kingdom,1,1695.0,1694.0
17075.0,United Kingdom,76,18886.0,18810.0
13384.0,United Kingdom,77,26155.0,26078.0
13468.0,United Kingdom,36,1098.0,1062.0
17703.0,United Kingdom,214,30778.0,30564.0
,United Kingdom,389,159857.0,159468.0
16656.0,United Kingdom,230,35358.0,35128.0
16566.0,United Kingdom,98,11238.0,11140.0
16473.0,United Kingdom,50,983.0,933.0
16242.0,United Kingdom,528,84822.0,84294.0
12748.0,United Kingdom,32,8253.0,8221.0
15980.0,United Kingdom,592,76018.0,75426.0
13093.0,United Kingdom,737,182791.0,182054.0
16466.0,United Kingdom,153,19877.0,19724.0
12748.0,United Kingdom,81,21115.0,21034.0
,United Kingdom,21,0.0,-21.0
12748.0,United Kingdom,120,17052.0,16932.0
14088.0,United Kingdom,625,207581.0,206956.0
15189.0,United Kingdom,100,31092.0,30992.0
13525.0,United Kingdom,186,3459.0,3273.0
15640.0,United Kingdom,618,100861.0,100243.0
14442.0,Channel Islands,-2,-1045.0,-1043.0
17865.0,United Kingdom,399,86289.0,85890.0
14646.0,Netherlands,73,2880.0,2807.0
16725.0,United Kingdom,64,12215.0,12151.0
15299.0,United Kingdom,1,6000.0,5999.0
13394.0,United Kingdom,212,31376.0,31164.0
12921.0,United Kingdom,-2,-119.0,-117.0
15367.0,United Kingdom,4,270.0,266.0
,EIRE,463,8101.0,7638.0
15107.0,United Kingdom,43,6105.0,6062.0
17071.0,United Kingdom,-1,-495.0,-494.0
13230.0,United Kingdom,108,14896.0,14788.0
13871.0,United Kingdom,217,45605.0,45388.0
,United Kingdom,118,86354.0,86236.0
16791.0,United Kingdom,130,25538.0,25408.0
13225.0,United Kingdom,296,55768.0,55472.0
,United Kingdom,-40,0.0,40.0
14163.0,United Kingdom,153,41187.0,41034.0
13486.0,United Kingdom,140,3028.0,2888.0
15922.0,United Kingdom,-2,-59.0,-57.0
15602.0,United Kingdom,48,600.0,552.0
16839.0,United Kingdom,314,84038.0,83724.0
13881.0,United Kingdom,112,3255.0,3143.0
12797.0,Portugal,118,25403.0,25285.0
17450.0,United Kingdom,144,21312.0,21168.0
13862.0,United Kingdom,234,32793.0,32559.0
14950.0,United Kingdom,-1,-995.0,-994.0
14780.0,United Kingdom,210,3328.0,3118.0
14428.0,United Kingdom,49,2035.0,1986.0
,United Kingdom,-22,0.0,22.0
16750.0,United Kingdom,46,11474.0,11428.0
14473.0,United Kingdom,78,14934.0,14856.0
17841.0,United Kingdom,161,18495.0,18334.0
17065.0,United Kingdom,-1,-11235.0,-11234.0
16909.0,United Kingdom,436,37914.0,37478.0
12684.0,France,2,300.0,298.0
16531.0,United Kingdom,193,24591.0,24398.0
15039.0,United Kingdom,136,32237.0,32101.0
15024.0,United Kingdom,29,8793.0,8764.0
13455.0,United Kingdom,164,3654.0,3490.0
14502.0,United Kingdom,107,29838.0,29731.0
17588.0,United Kingdom,204,30504.0,30300.0
,United Kingdom,1,0.0,-1.0
13510.0,United Kingdom,322,31249.0,30927.0
,United Kingdom,20,0.0,-20.0
14911.0,EIRE,386,27216.0,26830.0
15916.0,United Kingdom,26,1189.0,1163.0
14231.0,United Kingdom,117,30895.0,30778.0
15358.0,United Kingdom,-2,-17.0,-15.0
17349.0,United Kingdom,112,11075.0,10963.0
14299.0,United Kingdom,16,1752.0,1736.0
12508.0,France,69,12308.0,12239.0
15061.0,United Kingdom,1008,273096.0,272088.0
13402.0,United Kingdom,190,30828.0,30638.0
13037.0,United Kingdom,136,3269.0,3133.0
17315.0,United Kingdom,1,150.0,149.0
,United Kingdom,2,335.0,333.0
13611.0,United Kingdom,346,53508.0,53162.0
,EIRE,16,748.0,732.0
12662.0,Germany,96,22495.0,22399.0
,United Kingdom,-150,0.0,150.0
12906.0,United Kingdom,198,38778.0,38580.0
,United Kingdom,12,102.0,90.0
16133.0,United Kingdom,383,30602.0,30219.0
13050.0,United Kingdom,346,58517.0,58171.0
,United Kingdom,2,0.0,-2.0
12749.0,United Kingdom,6,297.0,291.0
14057.0,United Kingdom,174,39026.0,38852.0
14737.0,United Kingdom,42,828.0,786.0
12989.0,United Kingdom,49,6793.0,6744.0
14527.0,United Kingdom,27,13995.0,13968.0
16986.0,United Kingdom,1000,17900.0,16900.0
15099.0,United Kingdom,343,41048.0,40705.0
16897.0,United Kingdom,58,21303.0,21245.0
13013.0,United Kingdom,439,6864.0,6425.0
17228.0,United Kingdom,250,43226.0,42976.0
18061.0,United Kingdom,128,24144.0,24016.0
13810.0,Germany,179,6535.0,6356.0
17869.0,United Kingdom,17,9109.0,9092.0
14643.0,United Kingdom,386,35794.0,35408.0
17969.0,United Kingdom,131,1252.0,1121.0
,United Kingdom,-49,0.0,49.0
17054.0,United Kingdom,147,30645.0,30498.0
,United Kingdom,-2,0.0,2.0
,United Kingdom,2,0.0,-2.0
13798.0,United Kingdom,164,3282.0,3118.0
15356.0,United Kingdom,94,15004.0,14910.0
17682.0,United Kingdom,166,36282.0,36116.0
14397.0,United Kingdom,84,9996.0,9912.0
13098.0,United Kingdom,977,21803.0,20826.0
14903.0,United Kingdom,-18,-117.0,-99.0
16170.0,United Kingdom,542,3050.0,2508.0
12680.0,France,43,11238.0,11195.0
14389.0,United Kingdom,-4,-58.0,-54.0
18109.0,United Kingdom,183,52474.0,52291.0
,United Kingdom,692,537055.0,536363.0
14341.0,United Kingdom,54,11508.0,11454.0
,United Kingdom,800,0.0,-800.0
15314.0,United Kingdom,313,32797.0,32484.0
13186.0,United Kingdom,360,98834.0,98474.0
18008.0,United Kingdom,20,1751.0,1731.0
,United Kingdom,-70,0.0,70.0
16266.0,United Kingdom,36,1170.0,1134.0
16463.0,United Kingdom,-16,-200.0,-184.0
14560.0,United Kingdom,8,738.0,730.0
15321.0,United Kingdom,-18,-9758.0,-9740.0
14292.0,United Kingdom,184,38836.0,38652.0
14199.0,United Kingdom,28,1854.0,1826.0
14853.0,United Kingdom,-1,-1275.0,-1274.0
16180.0,United Kingdom,678,114715.0,114037.0
15687.0,United Kingdom,-1,-165.0,-164.0
15311.0,United Kingdom,-4,-199.0,-195.0
15513.0,United Kingdom,144,792.0,648.0
,United Kingdom,1,595.0,594.0
17001.0,United Kingdom,179,38235.0,38056.0
15002.0,United Kingdom,138,2615.0,2477.0
17757.0,United Kingdom,60,1490.0,1430.0
12637.0,France,85,20124.0,20039.0
12816.0,Poland,77,31865.0,31788.0
17696.0,United Kingdom,-5,-975.0,-970.0
12748.0,United Kingdom,200,46586.0,46386.0
12471.0,Germany,-4,-378.0,-374.0
17450.0,United Kingdom,340,131494.0,131154.0
,United Kingdom,573,199537.0,198964.0
15271.0,United Kingdom,113,17411.0,17298.0
,United Kingdom,9,0.0,-9.0
13344.0,United Kingdom,599,165615.0,165016.0
13806.0,United Kingdom,56,25638.0,25582.0
12753.0,Japan,-17,-4339.0,-4322.0
14527.0,United Kingdom,23,7804.0,7781.0
17512.0,United Kingdom,180,1098.0,918.0
13098.0,United Kingdom,259,49804.0,49545.0
16016.0,United Kingdom,123,28719.0,28596.0
14543.0,United Kingdom,44,3286.0,3242.0
,United Kingdom,-5,0.0,5.0
12785.0,Portugal,131,31195.0,31064.0
12681.0,France,362,55607.0,55245.0
12962.0,United Kingdom,51,9585.0,9534.0
17873.0,United Kingdom,120,27204.0,27084.0
15493.0,United Kingdom,-4,-218.0,-214.0
15373.0,United Kingdom,33,21135.0,21102.0
15785.0,United Kingdom,-1,-1095.0,-1094.0
16422.0,United Kingdom,-1,-96.0,-95.0
16098.0,United Kingdom,110,20032.0,19922.0
13856.0,United Kingdom,-5,-1875.0,-1870.0
13782.0,United Kingdom,58,1115.0,1057.0
15424.0,United Kingdom,386,1935.0,1549.0
17864.0,United Kingdom,47,11678.0,11631.0
13969.0,United Kingdom,603,120436.0,119833.0
16684.0,United Kingdom,3300,369436.0,366136.0
16393.0,United Kingdom,136,30002.0,29866.0
13408.0,United Kingdom,544,102468.0,101924.0
16712.0,United Kingdom,24,2496.0,2472.0
14606.0,United Kingdom,75,11714.0,11639.0
12885.0,United Kingdom,16,104.0,88.0
16013.0,United Kingdom,316,12522.0,12206.0
14911.0,EIRE,554,139666.0,139112.0
,United Kingdom,-413,0.0,413.0
17719.0,United Kingdom,109,38117.0,38008.0
12697.0,Sweden,162,3905.0,3743.0
16412.0,United Kingdom,73,15183.0,15110.0
14606.0,United Kingdom,1,150.0,149.0
,United Kingdom,530,173606.0,173076.0
17162.0,United Kingdom,42,643.0,601.0
14606.0,United Kingdom,101,11929.0,11828.0
12748.0,United Kingdom,8,2731.0,2723.0
14829.0,United Kingdom,100,14836.0,14736.0
14849.0,United Kingdom,407,50908.0,50501.0
16076.0,United Kingdom,72,5184.0,5112.0
17001.0,United Kingdom,208,4308.0,4100.0
12553.0,France,225,51812.0,51587.0
18239.0,United Kingdom,197,46671.0,46474.0
18217.0,United Kingdom,268,3179.0,2911.0
,United Kingdom,-46,0.0,46.0
14761.0,United Kingdom,60,1584.0,1524.0
17811.0,United Kingdom,-1,-495.0,-494.0
14893.0,United Kingdom,576,80912.0,80336.0
16652.0,United Kingdom,-2,-255.0,-253.0
12726.0,France,333,17028.0,16695.0
12640.0,France,25,7776.0,7751.0
,United Kingdom,98,63467.0,63369.0
16960.0,United Kingdom,95,20153.0,20058.0
16942.0,United Kingdom,58,16966.0,16908.0
,United Kingdom,7,0.0,-7.0
17073.0,United Kingdom,307,45379.0,45072.0
15147.0,United Kingdom,366,6235.0,5869.0
,United Kingdom,3,0.0,-3.0
15716.0,United Kingdom,96,21637.0,21541.0
16700.0,United Kingdom,313,32767.0,32454.0
14040.0,United Kingdom,91,2897.0,2806.0
17850.0,United Kingdom,86,23056.0,22970.0
14205.0,United Kingdom,126,2229.0,2103.0
17115.0,United Kingdom,94,3028.0,2934.0
17768.0,United Kingdom,682,10000.0,9318.0
,United Kingdom,130,79811.0,79681.0
,United Kingdom,-25,0.0,25.0
,United Kingdom,-25,0.0,25.0
15874.0,United Kingdom,-21,-4861.0,-4840.0
15311.0,United Kingdom,63,1524.0,1461.0
18283.0,United Kingdom,62,9947.0,9885.0
12395.0,Belgium,125,26583.0,26458.0
18190.0,United Kingdom,38,1130.0,1092.0
13453.0,United Kingdom,76,1850.0,1774.0
14367.0,United Kingdom,321,50461.0,50140.0
,United Kingdom,1,0.0,-1.0
13894.0,United Kingdom,105,16085.0,15980.0
12431.0,Australia,238,58896.0,58658.0
13268.0,United Kingdom,458,45742.0,45284.0
18139.0,United Kingdom,-24,-1344.0,-1320.0
13527.0,United Kingdom,199,47519.0,47320.0
13340.0,United Kingdom,338,90926.0,90588.0
15527.0,United Kingdom,182,31974.0,31792.0
14502.0,United Kingdom,97,10578.0,10481.0
14462.0,United Kingdom,4,160.0,156.0
14466.0,United Kingdom,177,48675.0,48498.0
17238.0,United Kingdom,56,13855.0,13799.0
,United Kingdom,1,0.0,-1.0
14407.0,United Kingdom,-1,-1695.0,-1694.0
18183.0,United Kingdom,-3,-1085.0,-1082.0
14291.0,United Kingdom,10,165.0,155.0
12415.0,Australia,12196,2188044.0,2175848.0
17576.0,United Kingdom,73,17735.0,17662.0
14180.0,United Kingdom,37,19375.0,19338.0
15845.0,United Kingdom,97,30129.0,30032.0
,United Kingdom,604,210634.0,210030.0
14911.0,EIRE,225,82991.0,82766.0
18272.0,United Kingdom,512,63982.0,63470.0
15980.0,United Kingdom,890,146858.0,145968.0
13813.0,Germany,115,40754.0,40639.0
16209.0,United Kingdom,76,14572.0,14496.0
,United Kingdom,214,66373.0,66159.0
18116.0,United Kingdom,73,13968.0,13895.0
16352.0,United Kingdom,144,20492.0,20348.0
17802.0,United Kingdom,-9,-332.0,-323.0
14397.0,United Kingdom,-2,-25.0,-23.0
13094.0,United Kingdom,-3,-318.0,-315.0
17096.0,United Kingdom,115,13349.0,13234.0
15005.0,United Kingdom,-3,-625.0,-622.0
18189.0,United Kingdom,352,6331.0,5979.0
17166.0,United Kingdom,-3,-1685.0,-1682.0
13884.0,United Kingdom,2,179.0,177.0
16915.0,United Kingdom,31,12961.0,12930.0
15058.0,United Kingdom,77,17095.0,17018.0
,United Kingdom,-14,0.0,14.0
13089.0,United Kingdom,-12,-4194.0,-4182.0
12417.0,Belgium,190,35556.0,35366.0
13263.0,United Kingdom,81,16187.0,16106.0
16593.0,United Kingdom,31,7453.0,7422.0
,United Kingdom,-39,0.0,39.0
13495.0,United Kingdom,168,35448.0,35280.0
14146.0,United Kingdom,641,75116.0,74475.0
13458.0,United Kingdom,162,32298.0,32136.0
13527.0,United Kingdom,252,44444.0,44192.0
14388.0,United Kingdom,249,33515.0,33266.0
16705.0,United Kingdom,429,13119.0,12690.0
,United Kingdom,1,495.0,494.0
12360.0,Austria,240,5347.0,5107.0
15769.0,United Kingdom,1548,25974.0,24426.0
14793.0,United Kingdom,-3,-1485.0,-1482.0
13069.0,United Kingdom,-165,-30396.0,-30231.0
15514.0,United Kingdom,-322,-113632.0,-113310.0
18102.0,United Kingdom,3600,164880.0,161280.0
18192.0,United Kingdom,339,95797.0,95458.0
13078.0,United Kingdom,182,30618.0,30436.0
17679.0,United Kingdom,678,16432.0,15754.0
14067.0,United Kingdom,216,22467.0,22251.0
16265.0,United Kingdom,440,80265.0,79825.0
15356.0,United Kingdom,121,21532.0,21411.0
17940.0,United Kingdom,432,1080.0,648.0
12372.0,Denmark,224,39922.0,39698.0
,United Kingdom,-1128,0.0,1128.0
12455.0,Cyprus,1522,16839.0,15317.0
12683.0,France,242,3780.0,3538.0
12493.0,France,119,20124.0,20005.0
15201.0,United Kingdom,-7,-885.0,-878.0
,United Kingdom,19,3839.0,3820.0
16210.0,United Kingdom,374,110286.0,109912.0
17364.0,United Kingdom,312,62885.0,62573.0
17357.0,United Kingdom,151,38224.0,38073.0
14466.0,United Kingdom,143,31005.0,30862.0
13397.0,United Kingdom,109,3787.0,3678.0
12748.0,United Kingdom,9,1972.0,1963.0
12645.0,Germany,-12,-198.0,-186.0
15622.0,United Kingdom,-1,-208.0,-207.0
16583.0,United Kingdom,111,23345.0,23234.0
13471.0,United Kingdom,423,60473.0,60050.0
17491.0,United Kingdom,361,55694.0,55333.0
13157.0,United Kingdom,284,30012.0,29728.0
14911.0,EIRE,135,3775.0,3640.0
18265.0,United Kingdom,87,31296.0,31209.0
17951.0,United Kingdom,118,2955.0,2837.0
15544.0,United Kingdom,-1,-165.0,-164.0
17118.0,United Kingdom,154,15702.0,15548.0
14714.0,United Kingdom,229,16019.0,15790.0
13178.0,United Kingdom,218,3924.0,3706.0
18257.0,United Kingdom,3,1485.0,1482.0
17867.0,United Kingdom,39,23205.0,23166.0
17389.0,United Kingdom,1160,441488.0,440328.0
13499.0,United Kingdom,336,22164.0,21828.0
13697.0,United Kingdom,177,1513.0,1336.0
15224.0,United Kingdom,150,31048.0,30898.0
13126.0,United Kingdom,431,32017.0,31586.0
15611.0,United Kingdom,13,9975.0,9962.0
17576.0,United Kingdom,-3,-4265.0,-4262.0
15272.0,United Kingdom,182,29896.0,29714.0
13102.0,United Kingdom,278,30802.0,30524.0
12971.0,United Kingdom,144,1728.0,1584.0
16214.0,United Kingdom,100,31308.0,31208.0
14390.0,United Kingdom,-2,-85.0,-83.0
13408.0,United Kingdom,340,6054.0,5714.0
17949.0,United Kingdom,904,82224.0,81320.0
13199.0,United Kingdom,204,18156.0,17952.0
16942.0,United Kingdom,117,26171.0,26054.0
17175.0,United Kingdom,222,31106.0,30884.0
18241.0,United Kingdom,-4,-150.0,-146.0
18073.0,United Kingdom,252,24636.0,24384.0
12594.0,Italy,289,7224.0,6935.0
13963.0,United Kingdom,54,11568.0,11514.0
16499.0,United Kingdom,-2,-255.0,-253.0
14936.0,Channel Islands,836,206003.0,205167.0
14911.0,EIRE,12,174.0,162.0
12712.0,Germany,50,3007.0,2957.0
14410.0,United Kingdom,77,12098.0,12021.0
17841.0,United Kingdom,160,19755.0,19595.0
14796.0,United Kingdom,244,42593.0,42349.0
15106.0,United Kingdom,258,4107.0,3849.0
16982.0,United Kingdom,182,38406.0,38224.0
15125.0,United Kingdom,36,12204.0,12168.0
15061.0,United Kingdom,20,1416.0,1396.0
14096.0,United Kingdom,35,10322.0,10287.0
